run_id,metric,scope,condition_or_contrast,n,value,ci_low,ci_high,p_value,effect_size
full-002,coverage,condition_mean,T11,60,0.8358333333333332,0.7408333333333331,0.9199999999999996,,
full-002,coverage,condition_mean,T12,60,0.8424999999999999,0.7341666666666667,0.9341666666666665,,
full-002,coverage,condition_mean,T13,60,0.9008333333333333,0.8266666666666665,0.9599999999999999,,
full-002,coverage,condition_mean,T14,60,0.935,0.8849999999999999,0.9775000000000001,,
full-002,coverage,condition_mean,T15,60,0.9341666666666665,0.8800000000000001,0.9766666666666665,,
full-002,coverage,condition_mean,T16,60,0.9008333333333332,0.8266666666666665,0.9616666666666666,,
full-002,coverage,condition_mean,T17,60,0.8875,0.805833333333333,0.9583333333333333,,
full-002,coverage,condition_mean,T18,60,0.8308333333333332,0.7349999999999997,0.9199999999999998,,
full-002,coverage,condition_mean,T19,60,0.9199999999999998,0.8708333333333331,0.9633333333333333,,
full-002,coverage,condition_mean,T20,60,0.9158333333333332,0.8458333333333333,0.9699999999999999,,
full-002,coverage,condition_mean,T21,60,0.9124999999999999,0.8516666666666668,0.963333333333333,,
full-002,coverage,condition_mean,T22,60,0.9066666666666666,0.8283333333333334,0.9733333333333332,,
full-002,coverage,condition_mean,T23,60,0.8858333333333335,0.8083333333333333,0.9533333333333334,,
full-002,coverage,condition_mean,T24,60,0.8816666666666665,0.8024999999999997,0.9499999999999998,,
full-002,coverage,condition_mean,T25,60,0.8624999999999997,0.7791666666666666,0.9341666666666665,,
full-002,coverage,condition_mean,T26,60,0.8733333333333333,0.7958333333333332,0.94,,
full-002,coverage,condition_mean,E01,60,0.9450000000000001,0.8974999999999999,0.9833333333333332,,
full-002,coverage,condition_mean,E02,60,0.9416666666666667,0.9016666666666665,0.9774999999999999,,
full-002,coverage,condition_mean,E03,60,0.9508333333333333,0.9141666666666666,0.9833333333333332,,
full-002,coverage,condition_mean,E04,60,0.9208333333333333,0.8566666666666666,0.9733333333333333,,
full-002,coverage,condition_mean,E05,60,0.9316666666666666,0.8833333333333333,0.973333333333333,,
full-002,coverage,condition_mean,E06,60,0.9466666666666667,0.9008333333333332,0.9849999999999999,,
full-002,coverage,condition_mean,E07,60,0.94,0.8949999999999999,0.9766666666666667,,
full-002,coverage,condition_mean,E08,60,0.9450000000000001,0.8966666666666666,0.9841666666666666,,
full-002,coverage,contrast,T01_vs_A,60,-0.016666666666666666,-0.05083333333333333,0.009166666666666667,0.46875,-0.2385083385228076
full-002,coverage,contrast,T01_vs_B,60,-0.031666666666666676,-0.08166666666666667,0.01083333333333333,0.22265625,-0.2899603070281784
full-002,coverage,contrast,T01_vs_D,60,-0.06749999999999999,-0.13416666666666666,-0.011666666666666664,0.0546875,-0.46898025767809987
full-002,coverage,contrast,T02_vs_A,60,0.013333333333333334,-0.02666666666666666,0.06,0.640625,0.13400108435526734
full-002,coverage,contrast,T02_vs_B,60,-0.001666666666666668,-0.04583333333333334,0.03583333333333333,1.0,-0.016892926989629742
full-002,coverage,contrast,T02_vs_D,60,-0.0375,-0.10750000000000001,0.021666666666666667,0.34375,-0.2453606454719759
full-002,coverage,contrast,T03_vs_A,60,0.006666666666666669,-0.033333333333333326,0.05333333333333333,0.890625,0.06741998624632421
full-002,coverage,contrast,T03_vs_B,60,-0.008333333333333335,-0.048333333333333325,0.024999999999999994,0.71875,-0.0977616697094844
full-002,coverage,contrast,T03_vs_D,60,-0.044166666666666674,-0.10666666666666666,0.009166666666666667,0.1875,-0.32380626466070017
full-002,coverage,contrast,T04_vs_A,60,-0.014166666666666666,-0.05083333333333333,0.017499999999999998,0.5078125,-0.1789760736944497
full-002,coverage,contrast,T04_vs_B,60,-0.029166666666666674,-0.08916666666666666,0.019999999999999997,0.375,-0.22918910560832045
full-002,coverage,contrast,T04_vs_D,60,-0.065,-0.14333333333333337,0.0075000000000000015,0.1171875,-0.3702769752883554
full-002,coverage,contrast,T05_vs_A,60,0.058333333333333334,0.003333333333333334,0.12416666666666668,0.09375,0.414147382621279
full-002,coverage,contrast,T05_vs_B,60,0.04333333333333334,0.01083333333333333,0.07999999999999999,0.0390625,0.532594821432066
full-002,coverage,contrast,T05_vs_D,60,0.0075000000000000015,-0.024166666666666663,0.041666666666666664,0.71875,0.0951525425497852
full-002,coverage,contrast,T06_vs_A,60,0.047499999999999994,-0.004999999999999995,0.10333333333333332,0.1171875,0.3734531605370176
full-002,coverage,contrast,T06_vs_B,60,0.032499999999999994,-0.015000000000000003,0.07666666666666665,0.197265625,0.30935156476393566
full-002,coverage,contrast,T06_vs_D,60,-0.0033333333333333327,-0.023333333333333327,0.01333333333333333,1.0,-0.08267123063134309
full-002,coverage,contrast,T07_vs_A,60,0.03833333333333333,-0.011666666666666662,0.09833333333333331,0.234375,0.30391369846501615
full-002,coverage,contrast,T07_vs_B,60,0.023333333333333327,-0.01583333333333333,0.06333333333333332,0.3046875,0.24896590390036696
full-002,coverage,contrast,T07_vs_D,60,-0.012499999999999999,-0.05833333333333333,0.03083333333333333,0.65625,-0.11783199075301981
full-002,coverage,contrast,T08_vs_A,60,0.016666666666666666,-0.01333333333333333,0.049166666666666664,0.390625,0.23102118196575383
full-002,coverage,contrast,T08_vs_B,60,0.0016666666666666644,-0.05333333333333333,0.0475,0.97265625,0.014203568085450818
full-002,coverage,contrast,T08_vs_D,60,-0.034166666666666665,-0.09749999999999998,0.020000000000000004,0.2890625,-0.24889296771071812
full-002,coverage,contrast,T09_vs_A,60,-0.004999999999999997,-0.040833333333333326,0.03666666666666666,0.81640625,-0.05605557173360622
full-002,coverage,contrast,T09_vs_B,60,-0.02,-0.05333333333333332,0.012499999999999997,0.265625,-0.263785726416033
full-002,coverage,contrast,T09_vs_D,60,-0.055833333333333325,-0.11249999999999998,-0.003333333333333332,0.07421875,-0.43505721115038076
full-002,coverage,contrast,T10_vs_A,60,0.0025000000000000005,-0.024999999999999998,0.033333333333333326,0.96875,0.035962467199050864
full-002,coverage,contrast,T10_vs_B,60,-0.012500000000000004,-0.05500000000000001,0.02749999999999999,0.6015625,-0.12845007229637834
full-002,coverage,contrast,T10_vs_D,60,-0.048333333333333325,-0.09499999999999999,-0.008333333333333333,0.0625,-0.47181644215201085
full-002,coverage,contrast,T11_vs_A,60,-0.041666666666666664,-0.11583333333333332,0.020000000000000004,0.3125,-0.25997460582611737
full-002,coverage,contrast,T11_vs_B,60,-0.05666666666666666,-0.13249999999999998,0.0041666666666666675,0.14453125,-0.35378702774183846
full-002,coverage,contrast,T11_vs_D,60,-0.0925,-0.18166666666666664,-0.01916666666666666,0.0390625,-0.485496156993924
full-002,coverage,contrast,T12_vs_A,60,-0.034999999999999996,-0.09749999999999999,0.020000000000000004,0.296875,-0.2540927129929478
full-002,coverage,contrast,T12_vs_B,60,-0.05,-0.13749999999999998,0.01833333333333333,0.34765625,-0.26952237562040743
full-002,coverage,contrast,T12_vs_D,60,-0.08583333333333333,-0.18083333333333332,-0.01083333333333333,0.0625,-0.43038355990669447
full-002,coverage,contrast,T13_vs_A,60,0.023333333333333334,-0.015,0.06499999999999999,0.333984375,0.244922668207869
full-002,coverage,contrast,T13_vs_B,60,0.00833333333333333,-0.030833333333333334,0.042499999999999996,0.7001953125,0.09717684889025043
full-002,coverage,contrast,T13_vs_D,60,-0.027499999999999993,-0.08499999999999999,0.023333333333333338,0.3984375,-0.21879546236599692
full-002,coverage,contrast,T14_vs_A,60,0.0575,0.0025,0.12416666666666665,0.09375,0.40585278907246936
full-002,coverage,contrast,T14_vs_B,60,0.042499999999999996,0.006666666666666663,0.07999999999999999,0.046875,0.4888692389567408
full-002,coverage,contrast,T14_vs_D,60,0.006666666666666665,-0.014999999999999996,0.03166666666666666,0.71875,0.12124435419267024
full-002,coverage,contrast,T15_vs_A,60,0.05666666666666666,0.004166666666666667,0.11666666666666667,0.07421875,0.4266169109757922
full-002,coverage,contrast,T15_vs_B,60,0.04166666666666665,0.009999999999999998,0.07749999999999999,0.025390625,0.5349248342648274
full-002,coverage,contrast,T15_vs_D,60,0.0058333333333333345,-0.032499999999999994,0.05166666666666667,0.84375,0.058395261733496774
full-002,coverage,contrast,T16_vs_A,60,0.023333333333333334,-0.01333333333333333,0.06333333333333332,0.375,0.252348747888464
full-002,coverage,contrast,T16_vs_B,60,0.00833333333333333,-0.02583333333333333,0.04416666666666666,0.6875,0.10285457981039672
full-002,coverage,contrast,T16_vs_D,60,-0.0275,-0.08083333333333331,0.0225,0.34375,-0.22851912029371022
full-002,coverage,contrast,T17_vs_A,60,0.010000000000000002,-0.019999999999999997,0.04166666666666666,0.640625,0.14043925160368614
full-002,coverage,contrast,T17_vs_B,60,-0.0050000000000000044,-0.05166666666666666,0.03666666666666667,0.875,-0.04806439884257736
full-002,coverage,contrast,T17_vs_D,60,-0.040833333333333326,-0.09999999999999999,0.01416666666666667,0.1875,-0.3038912514505917
full-002,coverage,contrast,T18_vs_A,60,-0.046666666666666676,-0.10583333333333331,2.7755575615628915e-18,0.15625,-0.3732547616533442
full-002,coverage,contrast,T18_vs_B,60,-0.06166666666666667,-0.13416666666666668,-0.0008333333333333332,0.09375,-0.39159757623665203
full-002,coverage,contrast,T18_vs_D,60,-0.09749999999999999,-0.18166666666666667,-0.024166666666666666,0.025390625,-0.5206648727304741
full-002,coverage,contrast,T19_vs_A,60,0.042499999999999996,-0.0016666666666666635,0.09333333333333332,0.10546875,0.38936014849323874
full-002,coverage,contrast,T19_vs_B,60,0.0275,0.0008333333333333311,0.05833333333333333,0.125,0.4081266720688972
full-002,coverage,contrast,T19_vs_D,60,-0.008333333333333331,-0.040833333333333326,0.027499999999999997,0.6640625,-0.10425720702853736
full-002,coverage,contrast,T20_vs_A,60,0.03833333333333333,-0.01083333333333333,0.09583333333333331,0.2109375,0.30848322669974165
full-002,coverage,contrast,T20_vs_B,60,0.023333333333333327,-0.024166666666666663,0.07166666666666667,0.390625,0.21197271624535177
full-002,coverage,contrast,T20_vs_D,60,-0.012499999999999995,-0.06916666666666667,0.03666666666666667,0.703125,-0.10167877436311613
full-002,coverage,contrast,T21_vs_A,60,0.035,-0.005833333333333329,0.07833333333333334,0.142578125,0.358541075717097
full-002,coverage,contrast,T21_vs_B,60,0.02,-0.01,0.05166666666666666,0.2841796875,0.27598779870386947
full-002,coverage,contrast,T21_vs_D,60,-0.01583333333333333,-0.06083333333333333,0.03083333333333333,0.5546875,-0.1466847173328394
full-002,coverage,contrast,T22_vs_A,60,0.029166666666666667,-0.016666666666666666,0.08166666666666665,0.34375,0.2520730321569793
full-002,coverage,contrast,T22_vs_B,60,0.014166666666666664,-0.018333333333333333,0.04583333333333332,0.4609375,0.18844858784978785
full-002,coverage,contrast,T22_vs_D,60,-0.02166666666666667,-0.07666666666666666,0.03916666666666667,0.53125,-0.15643003269446482
full-002,coverage,contrast,T23_vs_A,60,0.008333333333333331,-0.027500000000000004,0.03916666666666666,0.671875,0.10621986788045616
full-002,coverage,contrast,T23_vs_B,60,-0.006666666666666672,-0.054166666666666675,0.03416666666666666,0.814453125,-0.0638020505972793
full-002,coverage,contrast,T23_vs_D,60,-0.042499999999999996,-0.10166666666666666,0.0125,0.21875,-0.31655140717066277
full-002,coverage,contrast,T24_vs_A,60,0.004166666666666668,-0.012499999999999997,0.024166666666666663,0.75,0.09958158812305941
full-002,coverage,contrast,T24_vs_B,60,-0.010833333333333335,-0.052500000000000005,0.019999999999999997,0.703125,-0.12490400550734646
full-002,coverage,contrast,T24_vs_D,60,-0.04666666666666666,-0.09833333333333333,-0.0016666666666666635,0.09375,-0.40929374234328036
full-002,coverage,contrast,T25_vs_A,60,-0.014999999999999998,-0.04583333333333332,0.023333333333333338,0.453125,-0.18497352988619567
full-002,coverage,contrast,T25_vs_B,60,-0.030000000000000002,-0.06583333333333333,0.0008333333333333311,0.1328125,-0.38598386375393007
full-002,coverage,contrast,T25_vs_D,60,-0.06583333333333334,-0.11833333333333329,-0.021666666666666664,0.01171875,-0.5742567751121156
full-002,coverage,contrast,T26_vs_A,60,-0.004166666666666667,-0.020833333333333332,0.012499999999999997,0.8125,-0.10596845955662366
full-002,coverage,contrast,T26_vs_B,60,-0.019166666666666672,-0.06000000000000001,0.014999999999999996,0.40625,-0.2117227188517918
full-002,coverage,contrast,T26_vs_D,60,-0.055,-0.10749999999999997,-0.005,0.060546875,-0.4608575192493394
full-002,coverage,contrast,B_vs_A,60,0.015000000000000003,-0.02166666666666666,0.06083333333333333,0.5625,0.15437262516933614
full-002,coverage,contrast,D_vs_A,60,0.05083333333333333,-0.0008333333333333332,0.11083333333333331,0.109375,0.38984872510000684
full-002,coverage,contrast,E01_vs_D,60,0.016666666666666666,-0.012499999999999999,0.049999999999999996,0.375,0.22660836558113065
full-002,coverage,contrast,E01_vs_T01,60,0.08416666666666665,0.029999999999999992,0.14999999999999997,0.0078125,0.5923511028968829
full-002,coverage,contrast,E01_vs_A,60,0.06749999999999999,0.01833333333333333,0.12833333333333333,0.03125,0.5208123318509756
full-002,coverage,contrast,E02_vs_D,60,0.01333333333333333,-0.016666666666666666,0.04749999999999999,0.4921875,0.175857150944022
full-002,coverage,contrast,E02_vs_T07,60,0.02583333333333333,-0.0016666666666666676,0.06000000000000001,0.25,0.3434638811482855
full-002,coverage,contrast,E02_vs_A,60,0.06416666666666666,0.01416666666666667,0.12333333333333334,0.04296875,0.5081766885977418
full-002,coverage,contrast,E03_vs_D,60,0.022500000000000003,-0.009166666666666665,0.055833333333333325,0.234375,0.29700453326168286
full-002,coverage,contrast,E03_vs_T10,60,0.07083333333333333,0.02083333333333333,0.13166666666666665,0.015625,0.5388934748904077
full-002,coverage,contrast,E03_vs_A,60,0.07333333333333333,0.016666666666666666,0.14416666666666667,0.0625,0.4870253653292382
full-002,coverage,contrast,E04_vs_D,60,-0.007499999999999999,-0.056666666666666664,0.04083333333333333,0.75,-0.06564108385609928
full-002,coverage,contrast,E04_vs_T13,60,0.019999999999999997,-0.005000000000000003,0.04583333333333332,0.15625,0.3425261818441235
full-002,coverage,contrast,E04_vs_A,60,0.043333333333333335,-0.00833333333333333,0.09749999999999999,0.171875,0.3456896043677329
full-002,coverage,contrast,E05_vs_D,60,0.0033333333333333344,-0.019166666666666665,0.028333333333333332,0.921875,0.05809283927587993
full-002,coverage,contrast,E05_vs_T16,60,0.03083333333333333,-0.005833333333333334,0.07333333333333333,0.2109375,0.3252894044507963
full-002,coverage,contrast,E05_vs_A,60,0.05416666666666667,0.0008333333333333359,0.11916666666666664,0.107421875,0.38995484994696317
full-002,coverage,contrast,E06_vs_D,60,0.01833333333333333,-0.025,0.06999999999999998,0.53125,0.1620193983858101
full-002,coverage,contrast,E06_vs_T19,60,0.026666666666666665,0.004166666666666667,0.05166666666666666,0.0625,0.48035407560534354
full-002,coverage,contrast,E06_vs_A,60,0.06916666666666665,0.011666666666666669,0.13499999999999998,0.046875,0.47927640462447546
full-002,coverage,contrast,E07_vs_D,60,0.011666666666666669,-0.03666666666666666,0.06666666666666665,0.71484375,0.0971610817463686
full-002,coverage,contrast,E07_vs_T22,60,0.03333333333333333,-0.01249999999999999,0.08499999999999999,0.23046875,0.291566777398123
full-002,coverage,contrast,E07_vs_A,60,0.0625,0.0075000000000000015,0.1275,0.0625,0.4485903358292061
full-002,coverage,contrast,E08_vs_D,60,0.016666666666666666,-0.013333333333333332,0.048333333333333325,0.375,0.23102118196575375
full-002,coverage,contrast,E08_vs_T25,60,0.0825,0.039999999999999994,0.12833333333333333,0.001953125,0.7863192912281163
full-002,coverage,contrast,E08_vs_A,60,0.06749999999999999,0.020833333333333332,0.12166666666666666,0.0234375,0.5706728355542808
full-002,verification_markers,condition_mean,A,60,0.31666666666666665,0.05,0.65,,
full-002,verification_markers,condition_mean,B,60,0.16666666666666666,0.016666666666666666,0.35,,
full-002,verification_markers,condition_mean,D,60,0.5,0.21666666666666667,0.8833333333333333,,
full-002,verification_markers,condition_mean,T01,60,0.3,0.06666666666666667,0.5833333333333334,,
full-002,verification_markers,condition_mean,T02,60,0.38333333333333336,0.1,0.75,,
full-002,verification_markers,condition_mean,T03,60,0.26666666666666666,0.08333333333333333,0.48333333333333334,,
full-002,verification_markers,condition_mean,T04,60,0.2,0.016666666666666666,0.4166666666666667,,
full-002,verification_markers,condition_mean,T05,60,0.31666666666666665,0.11666666666666667,0.55,,
full-002,verification_markers,condition_mean,T06,60,0.5833333333333334,0.26666666666666666,0.9666666666666667,,
full-002,verification_markers,condition_mean,T07,60,0.31666666666666665,0.11666666666666667,0.55,,
full-002,verification_markers,condition_mean,T08,60,0.25,0.06666666666666667,0.48333333333333334,,
full-002,verification_markers,condition_mean,T09,60,0.23333333333333334,0.03333333333333333,0.5,,
full-002,verification_markers,condition_mean,T10,60,0.26666666666666666,0.08333333333333333,0.5166666666666667,,
full-002,verification_markers,condition_mean,T11,60,0.25,0.016666666666666666,0.5333333333333333,,
full-002,verification_markers,condition_mean,T12,60,0.3,0.06666666666666667,0.6166666666666667,,
full-002,verification_markers,condition_mean,T13,60,0.36666666666666664,0.06666666666666667,0.7833333333333333,,
full-002,verification_markers,condition_mean,T14,60,0.43333333333333335,0.21666666666666667,0.6666666666666666,,
full-002,verification_markers,condition_mean,T15,60,0.35,0.08333333333333333,0.7,,
full-002,verification_markers,condition_mean,T16,60,0.31666666666666665,0.08333333333333333,0.6,,
full-002,verification_markers,condition_mean,T17,60,0.25,0.06666666666666667,0.4666666666666667,,
full-002,verification_markers,condition_mean,T18,60,0.23333333333333334,0.05,0.4666666666666667,,
full-002,verification_markers,condition_mean,T19,60,0.3333333333333333,0.11666666666666667,0.6,,
full-002,verification_markers,condition_mean,T20,60,0.26666666666666666,0.1,0.4666666666666667,,
full-002,verification_markers,condition_mean,T21,60,0.3333333333333333,0.1,0.6333333333333333,,
full-002,verification_markers,condition_mean,T22,60,0.26666666666666666,0.06666666666666667,0.5166666666666667,,
full-002,verification_markers,condition_mean,T23,60,0.26666666666666666,0.06666666666666667,0.5,,
full-002,verification_markers,condition_mean,T24,60,0.26666666666666666,0.08333333333333333,0.5166666666666667,,
full-002,verification_markers,condition_mean,T25,60,0.31666666666666665,0.1,0.6,,
full-002,verification_markers,condition_mean,T26,60,0.2833333333333333,0.06666666666666667,0.55,,
full-002,verification_markers,condition_mean,E01,60,0.5,0.23333333333333334,0.8166666666666667,,
full-002,verification_markers,condition_mean,E02,60,0.6833333333333333,0.36666666666666664,1.0666666666666667,,
full-002,verification_markers,condition_mean,E03,60,0.4666666666666667,0.2,0.7833333333333333,,
full-002,verification_markers,condition_mean,E04,60,0.48333333333333334,0.25,0.75,,
full-002,verification_markers,condition_mean,E05,60,0.55,0.26666666666666666,0.8666666666666667,,
full-002,verification_markers,condition_mean,E06,60,0.5833333333333334,0.2833333333333333,0.9166666666666666,,
full-002,verification_markers,condition_mean,E07,60,0.5,0.23333333333333334,0.8333333333333334,,
full-002,verification_markers,condition_mean,E08,60,0.55,0.26666666666666666,0.8833333333333333,,
full-002,verification_markers,contrast,T01_vs_A,60,-0.016666666666666666,-0.18333333333333335,0.13333333333333333,1.0,-0.04363264391748984
full-002,verification_markers,contrast,T01_vs_B,60,0.13333333333333333,0.016666666666666666,0.2833333333333333,0.125,0.402122030806041
full-002,verification_markers,contrast,T01_vs_D,60,-0.2,-0.4166666666666667,5.551115123125783e-18,0.12890625,-0.3907410541887957
full-002,verification_markers,contrast,T02_vs_A,60,0.06666666666666667,-0.03333333333333333,0.18333333333333332,0.40625,0.2604940361258638
full-002,verification_markers,contrast,T02_vs_B,60,0.21666666666666667,0.03333333333333333,0.45,0.125,0.44493311263892765
full-002,verification_markers,contrast,T02_vs_D,60,-0.11666666666666667,-0.35,0.11666666666666665,0.42578125,-0.21457754138323326
full-002,verification_markers,contrast,T03_vs_A,60,-0.05,-0.2333333333333333,0.11666666666666665,0.71875,-0.12236719453237174
full-002,verification_markers,contrast,T03_vs_B,60,0.1,0.0,0.19999999999999998,0.25,0.4094472601245848
full-002,verification_markers,contrast,T03_vs_D,60,-0.23333333333333334,-0.4999999999999999,0.0,0.1240234375,-0.39325712045772
full-002,verification_markers,contrast,T04_vs_A,60,-0.11666666666666667,-0.25,0.0,0.25,-0.3999570423668418
full-002,verification_markers,contrast,T04_vs_B,60,0.03333333333333333,-0.03333333333333333,0.09999999999999999,0.625,0.22360679774997896
full-002,verification_markers,contrast,T04_vs_D,60,-0.3,-0.6166666666666666,-0.03333333333333334,0.0703125,-0.4447638812063171
full-002,verification_markers,contrast,T05_vs_A,60,0.0,-0.13333333333333333,0.13333333333333333,1.0,-9.073781192124612e-18
full-002,verification_markers,contrast,T05_vs_B,60,0.15,0.05,0.26666666666666666,0.03125,0.592764593252413
full-002,verification_markers,contrast,T05_vs_D,60,-0.18333333333333332,-0.4666666666666666,0.05,0.24609375,-0.30708077994930577
full-002,verification_markers,contrast,T06_vs_A,60,0.26666666666666666,1.9428902930940238e-17,0.5333333333333334,0.09375,0.4253849796976628
full-002,verification_markers,contrast,T06_vs_B,60,0.4166666666666667,0.16666666666666669,0.7,0.0078125,0.6933752452815366
full-002,verification_markers,contrast,T06_vs_D,60,0.08333333333333333,-0.09999999999999998,0.26666666666666666,0.486328125,0.19978980551207964
full-002,verification_markers,contrast,T07_vs_A,60,0.0,-0.14999999999999997,0.15,1.0,0.0
full-002,verification_markers,contrast,T07_vs_B,60,0.15,0.05,0.2833333333333333,0.03125,0.545072698916619
full-002,verification_markers,contrast,T07_vs_D,60,-0.18333333333333332,-0.4833333333333333,0.06666666666666668,0.3046875,-0.2769195845443272
full-002,verification_markers,contrast,T08_vs_A,60,-0.06666666666666667,-0.18333333333333332,0.03333333333333334,0.4375,-0.23994948963429275
full-002,verification_markers,contrast,T08_vs_B,60,0.08333333333333333,0.0,0.16666666666666669,0.125,0.45444662957319293
full-002,verification_markers,contrast,T08_vs_D,60,-0.25,-0.5333333333333334,2.7755575615628915e-18,0.123046875,-0.39144068062940635
full-002,verification_markers,contrast,T09_vs_A,60,-0.08333333333333333,-0.19999999999999998,0.016666666666666666,0.25,-0.34899122022605644
full-002,verification_markers,contrast,T09_vs_B,60,0.06666666666666667,-0.016666666666666666,0.16666666666666666,0.375,0.28741728488762447
full-002,verification_markers,contrast,T09_vs_D,60,-0.26666666666666666,-0.5166666666666667,-0.033333333333333326,0.0703125,-0.4610720253793463
full-002,verification_markers,contrast,T10_vs_A,60,-0.05,-0.16666666666666669,0.06666666666666667,0.59375,-0.18456366115766215
full-002,verification_markers,contrast,T10_vs_B,60,0.1,0.03333333333333333,0.18333333333333335,0.0625,0.5251727826276826
full-002,verification_markers,contrast,T10_vs_D,60,-0.23333333333333334,-0.4833333333333334,-8.326672684688674e-18,0.11328125,-0.4070115022813531
full-002,verification_markers,contrast,T11_vs_A,60,-0.06666666666666667,-0.18333333333333335,0.03333333333333333,0.5,-0.2604940361258638
full-002,verification_markers,contrast,T11_vs_B,60,0.08333333333333333,-0.016666666666666666,0.19999999999999998,0.25,0.34899122022605644
full-002,verification_markers,contrast,T11_vs_D,60,-0.25,-0.5166666666666668,0.016666666666666666,0.11767578125,-0.39717638083196105
full-002,verification_markers,contrast,T12_vs_A,60,-0.016666666666666666,-0.13333333333333333,0.08333333333333333,1.0,-0.06586273258360144
full-002,verification_markers,contrast,T12_vs_B,60,0.13333333333333333,-0.016666666666666666,0.31666666666666665,0.25,0.33679791540461684
full-002,verification_markers,contrast,T12_vs_D,60,-0.2,-0.4166666666666667,-2.7755575615628915e-18,0.1171875,-0.4094472601245848
full-002,verification_markers,contrast,T13_vs_A,60,0.05,-0.1,0.23333333333333325,0.75,0.12689245413047318
full-002,verification_markers,contrast,T13_vs_B,60,0.2,0.0,0.4833333333333333,0.15625,0.3532952281706833
full-002,verification_markers,contrast,T13_vs_D,60,-0.13333333333333333,-0.36666666666666664,0.1,0.3515625,-0.24958982745138694
full-002,verification_markers,contrast,T14_vs_A,60,0.11666666666666667,-0.08333333333333333,0.31666666666666665,0.37109375,0.24571555687370214
full-002,verification_markers,contrast,T14_vs_B,60,0.26666666666666666,0.11666666666666667,0.4333333333333333,0.00390625,0.7239737088005909
full-002,verification_markers,contrast,T14_vs_D,60,-0.06666666666666667,-0.2833333333333333,0.11666666666666665,0.7109375,-0.14293392713726766
full-002,verification_markers,contrast,T15_vs_A,60,0.03333333333333333,-0.11666666666666665,0.18333333333333338,0.84375,0.09335735820102897
full-002,verification_markers,contrast,T15_vs_B,60,0.18333333333333332,0.016666666666666666,0.4333333333333333,0.09375,0.38413666267326807
full-002,verification_markers,contrast,T15_vs_D,60,-0.15,-0.3666666666666666,0.03333333333333333,0.21875,-0.331791857811296
full-002,verification_markers,contrast,T16_vs_A,60,0.0,-0.08333333333333334,0.06666666666666667,1.0,0.0
full-002,verification_markers,contrast,T16_vs_B,60,0.15,0.01666666666666667,0.3,0.09375,0.4505932764606645
full-002,verification_markers,contrast,T16_vs_D,60,-0.18333333333333332,-0.4333333333333333,0.05,0.217041015625,-0.31768201283961006
full-002,verification_markers,contrast,T17_vs_A,60,-0.06666666666666667,-0.2,0.05,0.5,-0.22360679774997896
full-002,verification_markers,contrast,T17_vs_B,60,0.08333333333333333,0.016666666666666666,0.16666666666666669,0.125,0.454446629573193
full-002,verification_markers,contrast,T17_vs_D,60,-0.25,-0.5666666666666667,0.016666666666666663,0.1484375,-0.36607723117527124
full-002,verification_markers,contrast,T18_vs_A,60,-0.08333333333333333,-0.2,0.016666666666666666,0.3125,-0.31790537866987095
full-002,verification_markers,contrast,T18_vs_B,60,0.06666666666666667,0.0,0.16666666666666666,0.5,0.3248931448269654
full-002,verification_markers,contrast,T18_vs_D,60,-0.26666666666666666,-0.5166666666666666,-0.05,0.05078125,-0.49714632810141074
full-002,verification_markers,contrast,T19_vs_A,60,0.016666666666666666,-0.15,0.16666666666666669,1.0,0.043632643917489805
full-002,verification_markers,contrast,T19_vs_B,60,0.16666666666666666,0.016666666666666666,0.31666666666666665,0.07421875,0.47559486560567116
full-002,verification_markers,contrast,T19_vs_D,60,-0.16666666666666666,-0.38333333333333325,0.01666666666666667,0.173828125,-0.3582992860422393
full-002,verification_markers,contrast,T20_vs_A,60,-0.05,-0.2166666666666667,0.11666666666666665,0.71875,-0.1268924541304732
full-002,verification_markers,contrast,T20_vs_B,60,0.1,0.03333333333333333,0.18333333333333335,0.0625,0.5251727826276826
full-002,verification_markers,contrast,T20_vs_D,60,-0.23333333333333334,-0.5,0.0,0.11328125,-0.39995704236684176
full-002,verification_markers,contrast,T21_vs_A,60,0.016666666666666666,-0.06666666666666667,0.09999999999999999,1.0,0.08267123063134307
full-002,verification_markers,contrast,T21_vs_B,60,0.16666666666666666,0.05,0.3,0.03125,0.5627314338711381
full-002,verification_markers,contrast,T21_vs_D,60,-0.16666666666666666,-0.4000000000000001,0.05000000000000001,0.2421875,-0.305183968946537
full-002,verification_markers,contrast,T22_vs_A,60,-0.05,-0.19999999999999998,0.08333333333333333,0.6875,-0.15180850471046045
full-002,verification_markers,contrast,T22_vs_B,60,0.1,0.016666666666666666,0.2166666666666667,0.125,0.4094472601245847
full-002,verification_markers,contrast,T22_vs_D,60,-0.23333333333333334,-0.4666666666666666,-0.03333333333333334,0.076171875,-0.4589482369101073
full-002,verification_markers,contrast,T23_vs_A,60,-0.05,-0.21666666666666665,0.11666666666666667,0.6875,-0.1268924541304732
full-002,verification_markers,contrast,T23_vs_B,60,0.1,0.0,0.2333333333333333,0.1875,0.37438474117708037
full-002,verification_markers,contrast,T23_vs_D,60,-0.23333333333333334,-0.5333333333333334,0.03333333333333335,0.1748046875,-0.345041603926103
full-002,verification_markers,contrast,T24_vs_A,60,-0.05,-0.2333333333333333,0.1,0.75,-0.1268924541304732
